user_id,post_id,interaction_score,hashtags
1194,680,1.0,#travel #ml
582,206,2.0,#cooking #ml #design
18,69,0.0,#music #fitness
40,300,2.0,#guitar #food #science
1042,727,0.0,#gaming #career
181,191,0.0,#career #ai
82,254,3.0,#python #gaming
806,763,0.0,#music #science
620,242,3.0,#cooking #ml #science
793,31,3.0,#food #health
700,403,1.0,#guitar
1067,695,1.0,#food #art #science
1174,157,1.0,#python #design
1111,135,0.0,#science
1109,701,2.0,#coding
1073,139,1.0,#science
324,326,0.0,#fitness #travel #python
299,745,0.0,#art #science
622,454,2.0,#cooking #health #photography
219,135,0.0,#cooking #food #career
473,704,0.0,#gaming
275,515,2.0,#music #travel
794,504,1.0,#photography
464,34,1.0,#cooking
846,228,2.0,#photography
136,182,3.0,#gaming #python
938,253,1.0,#guitar
641,404,1.0,#science #career #education
79,534,0.0,#ml #food
1063,551,0.0,#ml #career #guitar
1058,784,1.0,#photography
597,451,0.0,#coding #design
341,433,0.0,#education
292,475,2.0,#startup #education
232,185,2.0,#career #health #guitar
847,332,1.0,#design
414,466,0.0,#travel #fitness
187,117,2.0,#music #startup #education
787,745,2.0,#travel #guitar #career
90,787,0.0,#science #health
333,149,0.0,#ml #art #coding
634,748,2.0,#coding #travel
241,135,3.0,#cooking
26,470,1.0,#career #ai
1011,244,0.0,#gaming #design #art
905,82,1.0,#food
1121,285,1.0,#photography #ml #travel
304,57,1.0,#health
67,684,1.0,#coding #python #startup
101,112,1.0,#travel
583,626,1.0,#science #career #travel
933,768,1.0,#startup
613,331,0.0,#startup #art
1128,67,0.0,#fitness
563,338,1.0,#photography #science #ml
224,586,2.0,#education #startup #gaming
589,438,1.0,#cooking #education
1178,639,0.0,#science
1017,533,2.0,#gaming #travel
477,726,0.0,#ai
243,25,1.0,#photography
850,424,0.0,#career #photography
24,656,0.0,#cooking #startup
631,308,1.0,#ai #fitness
683,350,0.0,#ai #travel #photography
677,347,3.0,#gaming #ml
279,494,0.0,#career #python
948,424,3.0,#education
614,579,2.0,#career #science
39,214,1.0,#music #startup
306,288,2.0,#guitar #career
340,585,1.0,#fitness
632,723,2.0,#ml #cooking #art
178,509,2.0,#design #coding
443,538,0.0,#music
77,797,0.0,#design
1037,26,2.0,#health #photography #python
991,751,2.0,#python #health
202,529,1.0,#photography
75,471,0.0,#fitness #ai #coding
91,704,2.0,#python
957,48,0.0,#coding #ai #science
430,329,0.0,#cooking #career
654,792,1.0,#cooking
306,162,0.0,#career
1053,105,0.0,#career #python
556,145,3.0,#science #food
351,73,0.0,#career #design
104,134,0.0,#ml #fitness #guitar
111,89,1.0,#science
914,632,0.0,#photography #career
161,774,2.0,#health #startup #design
200,467,0.0,#design #gaming #food
459,148,2.0,#cooking #music #guitar
376,717,3.0,#python #design
999,31,0.0,#music
981,473,2.0,#music #health
1041,106,1.0,#fitness #python #startup
619,546,1.0,#art #food #career
1123,163,3.0,#startup #python
427,711,1.0,#science #python
1116,711,0.0,#startup #gaming #fitness
949,334,1.0,#travel #coding
832,72,1.0,#guitar #python #gaming
126,93,0.0,#science
1,776,0.0,#design
1089,299,0.0,#design #photography #career
649,307,1.0,#coding #art #music
183,597,0.0,#guitar #health #coding
128,379,3.0,#ai
1147,368,0.0,#ai #food
885,720,1.0,#python #guitar #career
782,446,1.0,#travel #gaming #health
386,569,0.0,#art #health
591,687,0.0,#startup
33,148,2.0,#art #health
174,141,1.0,#design #art
369,466,1.0,#design #guitar #music
463,191,1.0,#science
1021,749,0.0,#cooking #art #music
69,39,1.0,#music #fitness #gaming
164,146,2.0,#cooking #design #education
161,536,2.0,#food
968,646,2.0,#startup #career #coding
109,352,1.0,#gaming
930,525,3.0,#python #art #music
604,297,0.0,#coding #cooking #ml
970,593,0.0,#coding
56,294,1.0,#education
158,285,0.0,#cooking #science #career
30,760,0.0,#science
310,675,1.0,#cooking
484,497,0.0,#ml #python #startup
298,610,3.0,#gaming
846,789,0.0,#design #travel #photography
1184,752,2.0,#cooking
238,54,0.0,#gaming #coding
976,765,3.0,#food #guitar #career
972,269,0.0,#ai #coding
920,392,1.0,#ml #fitness #music
885,626,3.0,#python #cooking
547,101,0.0,#guitar #design #food
400,533,0.0,#travel #python #ai
18,70,0.0,#education
213,702,1.0,#coding
516,198,0.0,#startup #ml #photography
250,726,3.0,#health
770,673,2.0,#science #travel #fitness
378,260,0.0,#startup #design #cooking
875,709,3.0,#cooking #travel
152,284,2.0,#guitar #python
124,265,3.0,#travel #design
143,504,3.0,#guitar
366,661,1.0,#career
884,224,1.0,#design
531,106,0.0,#science
514,796,1.0,#health #ai
78,681,0.0,#python
802,589,0.0,#gaming #science #art
828,746,2.0,#career
463,4,0.0,#gaming #fitness #music
683,699,0.0,#startup
749,548,2.0,#startup #design
594,664,0.0,#ml #guitar #photography
613,713,0.0,#music
997,87,2.0,#photography #health
74,198,0.0,#food #gaming #guitar
130,554,1.0,#career #design
34,38,0.0,#ml #guitar
243,217,2.0,#education #design #health
1187,239,3.0,#health
1002,670,0.0,#ml #food #health
30,177,1.0,#fitness #design
350,606,0.0,#fitness
1019,610,2.0,#startup
416,437,0.0,#guitar #python #fitness
1180,559,0.0,#ml
356,344,0.0,#health #art
345,714,0.0,#design
499,596,0.0,#guitar
324,17,2.0,#ai
15,184,3.0,#science #coding #art
975,709,0.0,#cooking
1072,462,1.0,#ml
369,735,1.0,#coding
713,429,0.0,#photography
241,543,3.0,#music #career #education
450,476,2.0,#photography #cooking #ml
397,116,2.0,#gaming #science #travel
328,687,3.0,#music
584,215,1.0,#design #ml
214,759,0.0,#travel #science #ai
994,528,0.0,#design
1188,334,1.0,#python #food #fitness
668,234,0.0,#art #photography #guitar
452,76,1.0,#ml #art
297,222,3.0,#travel #guitar
765,140,1.0,#music
553,208,0.0,#science
123,288,0.0,#design #art
351,779,0.0,#travel #science
1184,567,2.0,#art
1069,501,2.0,#science
970,474,0.0,#art #food #career
671,445,1.0,#health #ai #art
91,42,3.0,#education #ml #art
1088,404,1.0,#fitness #design #gaming
493,86,1.0,#art
447,136,0.0,#startup
33,492,1.0,#design
1169,766,1.0,#design #health
831,190,2.0,#design #ai
145,395,2.0,#education #ml
608,437,2.0,#career #photography #startup
688,754,3.0,#music #ml #fitness
785,375,1.0,#music
751,180,1.0,#startup #career #photography
284,343,0.0,#gaming
1189,720,0.0,#food #python #music
548,516,1.0,#ml #startup
764,354,1.0,#education #fitness #gaming
1090,695,2.0,#design #music
135,193,2.0,#startup #science
801,184,0.0,#fitness
338,283,0.0,#gaming
309,210,1.0,#ai #coding #art
1109,136,1.0,#design #ai
598,194,0.0,#education
688,422,1.0,#python #gaming #education
1124,456,1.0,#health #coding #travel
533,233,1.0,#ml #health
724,292,1.0,#travel
1097,293,0.0,#health
331,244,0.0,#science #health
903,267,0.0,#career
72,682,0.0,#health #music
919,553,3.0,#coding #fitness #ai
829,512,2.0,#python #health
9,757,1.0,#python #coding #gaming
594,773,3.0,#health #design #python
231,750,1.0,#health
1129,120,0.0,#food #design
732,95,0.0,#photography #education #food
570,201,0.0,#design #startup #education
808,200,1.0,#education #ml #music
815,152,2.0,#music #guitar
764,13,0.0,#coding #design
1149,90,0.0,#art #design
592,168,2.0,#art #health
177,148,0.0,#education #python
136,605,2.0,#ai
839,655,3.0,#travel #career
947,728,1.0,#photography
381,391,0.0,#ml #coding
1199,312,1.0,#design #food #ai
6,158,0.0,#gaming #fitness #coding
855,184,1.0,#food #ai #fitness
568,505,3.0,#music
1191,493,1.0,#gaming #fitness
765,525,2.0,#cooking
334,596,0.0,#design #health
732,168,0.0,#art #music
100,297,0.0,#startup #education #photography
376,784,0.0,#career
661,324,2.0,#coding #cooking #music
197,548,1.0,#ai
281,531,0.0,#art #python
334,105,0.0,#food #photography #education
1090,730,1.0,#art
944,79,0.0,#ai
983,357,0.0,#health #design
1072,782,3.0,#coding
59,763,2.0,#health
292,705,0.0,#photography
267,81,1.0,#startup
39,794,1.0,#ml #photography
221,34,2.0,#science #ml #gaming
244,260,0.0,#ai #fitness
254,617,0.0,#travel
720,30,0.0,#cooking #music #career
329,513,2.0,#food #education #startup
203,593,2.0,#photography #science #coding
352,773,1.0,#fitness #photography #education
973,376,1.0,#design
220,186,2.0,#art #photography
1054,234,1.0,#fitness #design
226,533,0.0,#coding #career
84,85,0.0,#guitar
581,468,1.0,#design #food
1135,418,0.0,#photography #startup
975,696,0.0,#gaming
216,406,1.0,#startup #fitness #health
809,411,1.0,#travel
133,373,3.0,#photography #guitar
252,239,2.0,#gaming #cooking #career
820,365,1.0,#guitar #gaming #education
572,151,2.0,#fitness
514,502,1.0,#health #ai #fitness
109,70,1.0,#travel
784,620,1.0,#coding
198,779,0.0,#gaming #design #photography
602,678,1.0,#cooking #career #python
1108,560,0.0,#art
244,393,1.0,#design #science
74,34,0.0,#coding #travel #gaming
883,138,0.0,#gaming #fitness
1166,692,1.0,#career #gaming #science
1152,161,1.0,#cooking #gaming
774,632,1.0,#python #ml
58,605,0.0,#music #ai
699,390,0.0,#music #art
720,58,1.0,#food
640,607,0.0,#startup #coding #fitness
692,174,0.0,#ml #design
866,582,1.0,#cooking #ai
962,603,0.0,#guitar #science
661,587,0.0,#fitness #photography
689,509,1.0,#python #travel #coding
745,447,0.0,#startup #career #photography
589,272,0.0,#guitar #food #startup
1185,98,1.0,#startup #education
974,438,0.0,#coding
1034,308,1.0,#python #photography #art
824,258,1.0,#career #travel
39,643,2.0,#science
1023,219,1.0,#design #cooking #art
1160,745,1.0,#photography #music #design
303,247,0.0,#coding #art #career
653,66,1.0,#cooking #coding
329,263,1.0,#guitar
489,117,0.0,#food
636,476,1.0,#art #ml
414,164,0.0,#cooking
569,675,1.0,#ml #gaming #ai
114,86,0.0,#startup #art
745,688,1.0,#guitar
288,242,0.0,#education #fitness #science
1189,794,3.0,#gaming #startup
488,615,0.0,#python #guitar
484,434,0.0,#travel
439,282,1.0,#science #ml
1005,547,0.0,#python
1118,434,1.0,#cooking
297,372,1.0,#coding #ai
72,758,1.0,#food
519,566,0.0,#music #fitness #food
907,398,0.0,#cooking #coding
185,775,0.0,#travel
899,647,0.0,#art #ml #cooking
165,799,3.0,#art #python
866,103,2.0,#cooking #education #startup
721,431,1.0,#python #design #ai
107,657,1.0,#design #health #ai
821,205,1.0,#science #startup
227,162,0.0,#health #art #python
925,490,2.0,#cooking
356,704,1.0,#coding #photography
173,425,0.0,#guitar #food
43,24,3.0,#food #startup #design
407,269,2.0,#ml
822,633,1.0,#health #startup
754,175,3.0,#ai
1077,446,2.0,#gaming #fitness
460,731,0.0,#coding #gaming
783,134,1.0,#photography
580,745,1.0,#travel #art
299,30,0.0,#food #design
509,379,1.0,#design #startup #ai
961,137,2.0,#guitar #photography #science
867,754,1.0,#fitness
1141,61,0.0,#gaming
726,621,3.0,#ml #ai #cooking
1034,635,0.0,#music #health
1146,43,1.0,#travel #education
1010,348,2.0,#startup
650,728,1.0,#cooking
240,321,0.0,#gaming
576,766,0.0,#coding #cooking
541,530,0.0,#python
1007,783,3.0,#design #ml #photography
305,56,0.0,#gaming
533,168,2.0,#fitness #gaming
84,453,0.0,#career #gaming #design
1010,116,2.0,#fitness
716,96,0.0,#travel #science
1042,280,1.0,#science #photography #ai
1078,786,1.0,#startup #food
1021,694,0.0,#ai #coding
250,404,0.0,#python
315,30,0.0,#gaming #design #cooking
12,338,3.0,#design #python #health
433,50,2.0,#python #ml
145,561,3.0,#startup #guitar
523,183,0.0,#startup #ai
427,167,0.0,#coding #health
247,306,1.0,#coding #health
736,682,0.0,#education #photography
1003,457,2.0,#cooking #art
185,775,1.0,#travel #art
873,96,0.0,#design #food
318,508,1.0,#education #startup #coding
959,448,0.0,#coding #health
262,701,3.0,#education
876,303,1.0,#startup #ml #education
221,523,1.0,#design
1165,260,0.0,#startup #education #ai
234,759,1.0,#travel
805,47,0.0,#coding #python #design
922,639,2.0,#travel #photography
380,81,2.0,#cooking #fitness #art
1095,19,0.0,#ai
352,672,1.0,#guitar #gaming #coding
739,708,1.0,#guitar #coding #startup
257,139,0.0,#ai
386,28,0.0,#health #food #art
1104,196,0.0,#health #gaming
865,23,0.0,#design
994,483,0.0,#science #food
413,302,1.0,#ml #python
17,106,1.0,#art #science #gaming
1186,611,2.0,#ml #gaming
819,498,1.0,#gaming #food #ml
1082,20,1.0,#career #startup
549,664,1.0,#fitness #gaming
711,460,1.0,#travel
590,744,0.0,#design #food
1040,225,1.0,#python #design #health
601,741,2.0,#music #gaming
332,637,0.0,#startup #gaming #health
355,205,0.0,#fitness #art
1012,311,0.0,#ml #ai #music
535,366,1.0,#education
66,66,0.0,#food
248,576,0.0,#python #music
96,789,2.0,#health #education
214,724,0.0,#design #fitness
217,626,1.0,#career
86,520,0.0,#fitness #photography #music
322,746,0.0,#education #gaming
204,158,1.0,#health #fitness
414,450,3.0,#food
971,350,0.0,#startup
545,382,2.0,#music #food
311,772,2.0,#food #health
879,424,3.0,#education #music
61,454,0.0,#education
143,87,0.0,#travel #art
126,403,2.0,#health #ml #education
606,430,1.0,#career #coding #python
705,9,2.0,#health #guitar #design
421,558,1.0,#design #music #guitar
405,309,0.0,#python #guitar #health
1066,554,0.0,#education
1131,320,1.0,#travel #ai #career
1106,607,0.0,#art #education
227,750,0.0,#cooking #education
726,127,0.0,#fitness #design #coding
1173,755,0.0,#food #career
479,359,0.0,#science #health #guitar
1065,756,0.0,#education #photography
740,466,0.0,#art #science #startup
189,64,1.0,#gaming
440,457,0.0,#education #guitar #science
809,271,1.0,#art #design #gaming
854,167,0.0,#gaming
938,133,3.0,#education #fitness #photography
933,485,0.0,#career
757,122,1.0,#fitness #science
757,586,0.0,#health #fitness #music
625,384,0.0,#ai #health
292,604,1.0,#coding #photography
375,758,1.0,#career
715,70,2.0,#gaming #coding
1159,464,3.0,#gaming #health
284,517,1.0,#design #health
667,92,2.0,#art #guitar #food
810,348,1.0,#design #cooking #startup
340,725,0.0,#coding #career #fitness
1146,88,0.0,#career #ml #education
388,769,1.0,#fitness
1090,185,3.0,#photography #food
1187,455,0.0,#python #guitar #ml
1007,24,0.0,#art
50,541,0.0,#startup #fitness
204,555,0.0,#travel
524,787,0.0,#art #travel
121,630,3.0,#ai
120,306,0.0,#health #art
664,265,0.0,#ml
415,246,2.0,#food #gaming #education
1034,395,3.0,#ml #python
952,567,1.0,#ai #art
479,20,0.0,#fitness #food #health
624,582,1.0,#education
417,146,0.0,#food
1101,434,3.0,#design #ml #ai
952,636,0.0,#ai
124,494,0.0,#guitar #music
436,600,2.0,#ml #travel
1094,577,0.0,#guitar
252,144,2.0,#art #photography
1034,326,2.0,#cooking #design
560,252,1.0,#python #photography
942,614,0.0,#health #ai #gaming
9,10,1.0,#career #gaming
805,552,0.0,#startup #career #ai
912,689,0.0,#music #guitar
363,787,2.0,#fitness
948,380,3.0,#ai #food
41,777,0.0,#music #photography #startup
621,736,0.0,#music #ml
575,505,3.0,#photography #ai #science
812,114,2.0,#education #gaming #travel
1131,199,1.0,#science #travel #startup
263,764,0.0,#science #food
1072,747,2.0,#ai
1092,630,0.0,#design #ai #art
107,331,1.0,#cooking #fitness
1062,478,1.0,#ml #food #science
570,431,1.0,#ai #guitar
399,343,0.0,#ai #food #art
153,256,0.0,#coding #startup
199,29,1.0,#science
685,257,0.0,#food #python
112,342,1.0,#startup
899,783,0.0,#science #fitness
176,63,3.0,#python #startup
262,64,3.0,#ml #coding
885,68,0.0,#career
107,302,2.0,#fitness #art
478,614,2.0,#ai #design #guitar
951,439,2.0,#fitness #python #ai
930,530,0.0,#fitness
211,13,1.0,#science
397,587,0.0,#cooking #music #art
986,743,1.0,#food
282,46,0.0,#science #art
1051,668,2.0,#science #career
299,151,1.0,#python #coding #music
17,531,1.0,#health #ml #food
1039,573,2.0,#music #photography
411,656,3.0,#python
388,684,1.0,#design #python #career
614,429,0.0,#design
87,508,0.0,#food
472,478,1.0,#gaming
679,758,0.0,#travel #ai
744,11,0.0,#career
236,146,0.0,#science
738,45,3.0,#photography
582,179,0.0,#travel #python
1136,252,0.0,#travel
537,104,0.0,#health #guitar #fitness
694,216,0.0,#music
763,677,0.0,#art #startup #fitness
296,134,2.0,#career
775,712,0.0,#art #food #ml
388,549,0.0,#python
507,55,1.0,#health #education
1197,501,0.0,#gaming
133,172,1.0,#education #music #gaming
1063,476,0.0,#music #education #gaming
1014,486,0.0,#science #ml
425,225,2.0,#food #guitar
448,314,1.0,#science #travel
767,261,1.0,#startup
605,456,1.0,#science
85,477,1.0,#art #design
958,443,1.0,#python #cooking
784,26,0.0,#cooking
156,368,3.0,#education #science
1120,660,0.0,#food #fitness
243,74,0.0,#photography #python #science
675,257,0.0,#cooking #photography #health
1113,268,0.0,#coding #music
828,416,2.0,#ai #gaming #education
306,408,0.0,#photography #gaming #food
1057,602,2.0,#design #python
176,321,2.0,#art #photography
899,461,2.0,#music
285,592,2.0,#ai #gaming
727,348,0.0,#guitar #career
614,334,1.0,#ml #health #career
677,582,1.0,#science #guitar #career
419,401,0.0,#photography #gaming
223,337,1.0,#coding #startup
352,107,1.0,#ml
1001,28,0.0,#guitar
582,211,0.0,#education #startup #design
118,378,1.0,#python
842,401,0.0,#health
1099,429,1.0,#guitar
423,134,2.0,#art #gaming
326,619,1.0,#science #photography
1030,734,1.0,#photography #ai
293,457,0.0,#food #education
674,583,2.0,#design #ml
187,295,1.0,#music #coding
801,628,2.0,#art
511,184,2.0,#art #design #guitar
376,716,1.0,#ml #food
324,281,2.0,#coding #startup #photography
1011,422,3.0,#fitness #music #startup
216,517,2.0,#art #design
338,259,0.0,#design
55,75,1.0,#design #guitar #python
818,200,0.0,#cooking
235,727,3.0,#design #gaming
945,70,0.0,#food #design #health
965,286,2.0,#ai
206,182,0.0,#guitar #travel #startup
23,694,0.0,#music #travel
444,732,0.0,#career #photography #design
98,651,2.0,#fitness #guitar #coding
910,54,1.0,#guitar
414,256,0.0,#photography
188,17,1.0,#python
394,697,1.0,#fitness
344,742,0.0,#education #fitness
670,331,1.0,#photography
1110,405,3.0,#food
438,109,0.0,#ai
824,670,0.0,#photography #design
451,68,1.0,#music #ml
138,224,1.0,#gaming #fitness #travel
516,98,1.0,#guitar #health #python
360,651,2.0,#python #gaming #startup
687,19,1.0,#design #guitar #education
477,516,1.0,#food
44,632,2.0,#coding
485,756,1.0,#startup
123,141,0.0,#photography #health
770,210,1.0,#design
674,138,0.0,#ml #education #art
591,769,0.0,#python #science #food
422,553,0.0,#food #science #guitar
1068,330,0.0,#ai #startup #gaming
144,198,0.0,#photography
258,94,0.0,#photography #food #education
161,437,2.0,#travel #photography
502,435,0.0,#coding
585,591,1.0,#photography #cooking #gaming
164,369,0.0,#gaming
904,433,1.0,#art #health #gaming
41,781,0.0,#coding
1101,157,1.0,#cooking
780,475,0.0,#guitar #career
985,74,0.0,#gaming #photography #health
389,5,0.0,#music #gaming #guitar
852,405,3.0,#guitar #gaming
631,657,3.0,#art
80,128,0.0,#travel #photography #art
523,790,3.0,#music #education #gaming
755,714,0.0,#art #food
497,490,0.0,#ai #health
536,620,1.0,#health #cooking #food
1185,679,2.0,#fitness
190,660,2.0,#guitar #startup
1062,194,2.0,#art
518,709,0.0,#guitar #coding #art
183,112,1.0,#health #cooking
430,767,0.0,#ai #travel
1008,2,0.0,#art #education #science
591,751,1.0,#music
382,721,0.0,#travel #education
226,462,1.0,#travel
